change_type,cluster_id,cluster_size,template_mined,cluster_count
none,42868,3,"<:CHAR:>Graph disconnected<:CHAR:> cannot obtain value for tensor <:*:> <<:CHAR:>NUM<:CHAR:>><:CHAR:><<:CHAR:>NUM<:CHAR:>><:CHAR:><:CHAR:>, <:*:> <<:CHAR:>NUM<:CHAR:>>), dtype=float32) at layer <:*:> <:*:> The following previous layers were accessed without issue<:CHAR:> []<:CHAR:>",1024
none,42027,293,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
cluster_created,43239,1,"<:CHAR:>Name 'input <<:CHAR:>NUM<:CHAR:>> <<:CHAR:>NUM<:CHAR:>><:CHAR:><<:CHAR:>NUM<:CHAR:>>' appears to refer to a Tensor, not a Operation<:CHAR:><:CHAR:>",1024
none,41695,3,only <:*:> arrays can be converted to Python scalars,1024
none,42027,294,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
none,42027,295,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
none,42457,8,total size of new array must be unchanged,1024
none,42027,296,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
cluster_template_changed,42675,20,<:CHAR:>Error when checking <:*:> expected <:*:> <:*:> to have <:*:> <:*:> but got array with shape <:*:>,1024
cluster_created,43240,1,"<:CHAR:>Output tensors to a Model must be the output of a Keras `Layer` (thus holding past layer metadata)<:CHAR:> Found<:CHAR:> Tensor(<:CHAR:><:CHAR:>truediv<:CHAR:><<:CHAR:>NUM<:CHAR:>><:CHAR:><:CHAR:>, shape=(?, <<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>), dtype=float32)<:CHAR:>",1024
none,42027,297,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
none,42039,62,"<:CHAR:>Found input variables with inconsistent numbers of samples<:CHAR:> [<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>]<:CHAR:>",1024
none,42039,63,"<:CHAR:>Found input variables with inconsistent numbers of samples<:CHAR:> [<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>]<:CHAR:>",1024
cluster_template_changed,42974,2,"<:CHAR:>Negative dimension size caused by subtracting <<:CHAR:>NUM<:CHAR:>> from <<:CHAR:>NUM<:CHAR:>> for <:*:> (op<:CHAR:> <<:CHAR:>VID<:CHAR:>>) with input shapes<:CHAR:> [?,<<:CHAR:>NUM<:CHAR:>>,<<:CHAR:>NUM<:CHAR:>>,<<:CHAR:>NUM<:CHAR:>>], [<<:CHAR:>NUM<:CHAR:>>,<<:CHAR:>NUM<:CHAR:>>,<<:CHAR:>NUM<:CHAR:>>,<<:CHAR:>NUM<:CHAR:>>]<:CHAR:><:CHAR:>",1024
none,42734,9,<:CHAR:>Error when checking input<:CHAR:> expected <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> but got array with shape <:*:>,1024
cluster_created,43241,1,<:CHAR:>print(<:CHAR:><:CHAR:>Embedding function could not cast return tensor to float<:CHAR:><:CHAR:>)<:CHAR:>,1024
none,42687,19,<:*:> shapes<:CHAR:> <:*:> vs<:CHAR:> <:*:>,1024
none,42060,27,list index out of <:*:>,1024
cluster_created,43242,1,<:CHAR:>can only concatenate list (not <:CHAR:><:CHAR:>int<:CHAR:><:CHAR:>) to list<:CHAR:>,1024
none,42022,20,unsupported operand type(s) for <:*:> <<:CHAR:>VID<:CHAR:>> and <<:CHAR:>VID<:CHAR:>>,1024
none,42060,28,list index out of <:*:>,1024
none,42052,14,can't pickle <:*:> <:*:>,1024
none,42675,21,<:CHAR:>Error when checking <:*:> expected <:*:> <:*:> to have <:*:> <:*:> but got array with shape <:*:>,1024
cluster_created,43243,1,Cannot create group in read-only mode<:CHAR:>,1024
none,42041,90,No module named <:*:>,1024
none,42057,22,name <<:CHAR:>VID<:CHAR:>> is not <:*:>,1024
cluster_created,43244,1,"<:CHAR:>('Not JSON Serializable<:CHAR:>', <function preprocess input at <<:CHAR:>HEX<:CHAR:>>>)<:CHAR:>",1024
none,42085,61,module <<:CHAR:>VID<:CHAR:>> has no attribute <<:CHAR:>VID<:CHAR:>>,1024
none,42027,298,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
none,42085,62,module <<:CHAR:>VID<:CHAR:>> has no attribute <<:CHAR:>VID<:CHAR:>>,1024
none,42060,29,list index out of <:*:>,1024
none,42674,23,"<:CHAR:>Error when checking <:*:> expected <:*:> <:*:> to have <<:CHAR:>NUM<:CHAR:>> dimensions, but got array with shape (<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>)<:CHAR:>",1024
none,43243,2,Cannot create group in read-only mode<:CHAR:>,1024
none,42159,12,init () got <:*:> <:*:> <:*:> argument <:*:>,1024
cluster_created,43245,1,In case of improperly formatted config dict<:CHAR:>,1024
none,42041,91,No module named <:*:>,1024
cluster_created,43246,1,"<:CHAR:>('Error when checking model target<:CHAR:> expected no data, but got<:CHAR:>', array([[ <<:CHAR:>NUM<:CHAR:>><:CHAR:>, <<:CHAR:>NUM<:CHAR:>><:CHAR:>, <<:CHAR:>NUM<:CHAR:>><:CHAR:>, <:CHAR:><:CHAR:><:CHAR:>, <<:CHAR:>NUM<:CHAR:>><:CHAR:>, <<:CHAR:>NUM<:CHAR:>><:CHAR:>, <<:CHAR:>NUM<:CHAR:>><:CHAR:>],<:CHAR:>",1024
cluster_created,43247,1,"<:CHAR:>Input to `<:CHAR:>fit()` should have rank <<:CHAR:>NUM<:CHAR:>><:CHAR:> Got array with shape<:CHAR:> (<<:CHAR:>NUM<:CHAR:>>,)<:CHAR:>",1024
none,42176,4,ufunc <<:CHAR:>VID<:CHAR:>> did not contain a loop with signature matching types <:*:> <:*:> <:*:>,1024
none,42176,5,ufunc <<:CHAR:>VID<:CHAR:>> did not contain a loop with signature matching types <:*:> <:*:> <:*:>,1024
none,42816,2,"<:CHAR:>Input <<:CHAR:>NUM<:CHAR:>> of layer lstm <<:CHAR:>NUM<:CHAR:>> is incompatible with the layer<:CHAR:> expected ndim=<<:CHAR:>NUM<:CHAR:>>, found ndim=<<:CHAR:>NUM<:CHAR:>><:CHAR:> Full shape received<:CHAR:> [None, <<:CHAR:>NUM<:CHAR:>>]<:CHAR:>",1024
none,39530,217,in <:*:> code<:CHAR:>,1024
none,42027,299,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
cluster_created,43248,1,"<:CHAR:>When feeding symbolic tensors to a model, we expect thetensors to have a static batch size<:CHAR:> Got tensor with shape<:CHAR:> (None, <<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>)<:CHAR:>",1024
none,42768,2,"<:CHAR:>('Unrecognized keyword arguments<:CHAR:>', dict keys([<<:CHAR:>VID<:CHAR:>>]))<:CHAR:>",1024
none,42027,300,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
cluster_created,43249,1,All input arrays (x) should have the same number of samples<:CHAR:> Got array shapes<:CHAR:>,1024
cluster_created,43250,1,padding must be zero for average exc pad,1024
cluster_created,43251,1,"<:CHAR:>Asked to retrieve element <<:CHAR:>NUM<:CHAR:>>, but the Sequence has length <<:CHAR:>NUM<:CHAR:>><:CHAR:>",1024
none,42817,3,Default MaxPoolingOp only supports NHWC on device type CPU,1024
none,42817,4,Default MaxPoolingOp only supports NHWC on device type CPU,1024
none,39530,218,in <:*:> code<:CHAR:>,1024
none,42387,13,local variable <<:CHAR:>VID<:CHAR:>> referenced before assignment,1024
none,42311,6,<<:CHAR:>NUM<:CHAR:>> <:*:>,1024
none,42054,5,<:*:> <:*:> got an unexpected keyword argument <<:CHAR:>VID<:CHAR:>>,1024
none,43085,4,"<:CHAR:>Expected binary or unicode string, got <:*:>",1024
none,39529,222,<:EMP:>,1024
none,42319,8,<:*:> cannot open shared object file<:CHAR:> No such file or directory,1024
none,42319,9,<:*:> cannot open shared object file<:CHAR:> No such file or directory,1024
none,42057,23,name <<:CHAR:>VID<:CHAR:>> is not <:*:>,1024
cluster_created,43252,1,fit() got multiple values for keyword argument <<:CHAR:>VID<:CHAR:>>,1024
cluster_created,43253,1,external/org tensorflow/tensorflow/lite/core/<<:CHAR:>URL<:CHAR:>> BytesRequired number of elements overflowed<:CHAR:>,1024
none,42892,3,Can not convert a <:*:> into a Tensor or Operation<:CHAR:>,1024
none,42027,301,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
none,42027,302,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
cluster_created,43254,1,KerasClassifier should be a binary classifier,1024
none,42675,22,<:CHAR:>Error when checking <:*:> expected <:*:> <:*:> to have <:*:> <:*:> but got array with shape <:*:>,1024
none,42742,5,You are trying to load a weight file containing <<:CHAR:>NUM<:CHAR:>> layers into a model with <<:CHAR:>NUM<:CHAR:>> <:*:>,1024
none,42022,21,unsupported operand type(s) for <:*:> <<:CHAR:>VID<:CHAR:>> and <<:CHAR:>VID<:CHAR:>>,1024
cluster_template_changed,42540,2,<:*:> <:*:> not <:*:> list,1024
none,39529,223,<:EMP:>,1024
none,42027,303,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
cluster_created,43255,1,"<:CHAR:>initial value must have a shape specified<:CHAR:> Tensor(<:CHAR:><:CHAR:>loss/dense <<:CHAR:>NUM<:CHAR:>> loss/ones like<:CHAR:><<:CHAR:>NUM<:CHAR:>><:CHAR:><:CHAR:>, shape=(?, ?), dtype=float32)<:CHAR:>",1024
none,42027,304,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
none,42330,26,<<:CHAR:>VID<:CHAR:>>,1024
none,39530,219,in <:*:> code<:CHAR:>,1024
none,42085,63,module <<:CHAR:>VID<:CHAR:>> has no attribute <<:CHAR:>VID<:CHAR:>>,1024
none,42354,5,only integer scalar arrays can be converted to a scalar <:*:>,1024
cluster_created,43256,1,float division by zero,1024
cluster_created,43257,1,Unknown entry in loss dictionary<:CHAR:> class name<:CHAR:> Only expected following keys<:CHAR:> [<<:CHAR:>VID<:CHAR:>>],1024
cluster_created,43258,1,boolean index did not match indexed array along dimension <<:CHAR:>NUM<:CHAR:>><:CHAR:> dimension is <<:CHAR:>NUM<:CHAR:>> but corresponding boolean dimension is <<:CHAR:>NUM<:CHAR:>>,1024
none,42027,305,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
cluster_created,43259,1,<<:CHAR:>VID<:CHAR:>> outside function,1024
none,43007,3,Failed to import pydot<:CHAR:> You must install pydot and graphviz for `pydotprint` to work<:CHAR:>,1024
none,42728,12,"<:*:> = <<:CHAR:>NUM<:CHAR:>> is not in [<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>)<:CHAR:>",1024
none,42687,20,<:*:> shapes<:CHAR:> <:*:> vs<:CHAR:> <:*:>,1024
none,42681,8,The added layer must be an instance of class Layer<:CHAR:> Found<:CHAR:> <:*:> object at <:*:>,1024
none,42922,7,"<:CHAR:>Error when checking <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> but got array with shape (<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>)<:CHAR:>",1024
none,42922,8,"<:CHAR:>Error when checking <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> but got array with shape (<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>)<:CHAR:>",1024
none,42027,306,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
cluster_created,43260,1,<class <<:CHAR:>VID<:CHAR:>>>must implement `get logits` or must define a logits output in `fprop`,1024
none,42060,30,list index out of <:*:>,1024
none,42922,9,"<:CHAR:>Error when checking <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> but got array with shape (<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>)<:CHAR:>",1024
none,39530,220,in <:*:> code<:CHAR:>,1024
none,39530,221,in <:*:> code<:CHAR:>,1024
cluster_created,43261,1,You must specify <<:CHAR:>VID<:CHAR:>><:CHAR:>,1024
cluster_template_changed,43148,2,"<:CHAR:>('Error when checking model <:*:> expected no data, but got<:CHAR:>', <:*:> <:*:> <:*:> <:*:>",1024
none,42754,3,Failed to <:*:> <:*:>,1024
cluster_created,43262,1,"<:CHAR:>The added layer must be an instance of class Layer<:CHAR:> Found<:CHAR:> [<<<:CHAR:>URL<:CHAR:>> object at <<:CHAR:>HEX<:CHAR:>>>, <<<:CHAR:>URL<:CHAR:>> object at <<:CHAR:>HEX<:CHAR:>>>]<:CHAR:>",1024
cluster_created,43263,1,assertion failed<:CHAR:> [<<:CHAR:>NUM<:CHAR:>>] [Op<:CHAR:>Assert] name<:CHAR:> EagerVariableNameReuse,1024
cluster_created,43264,1,"<:CHAR:>[ Derived ] Specified a list with shape [?,<<:CHAR:>NUM<:CHAR:>>] from a tensor with shape [<<:CHAR:>NUM<:CHAR:>>,<<:CHAR:>NUM<:CHAR:>>]<:CHAR:>",1024
none,42328,4,dictionary changed size during iteration,1024
none,42113,23,Unknown label type<:CHAR:> <:*:>,1024
none,42927,2,"<:CHAR:>Shape mismatch<:CHAR:> The shape of labels (received (<<:CHAR:>NUM<:CHAR:>>,)) should equal the shape of logits except for the last dimension (received (<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>))<:CHAR:><:CHAR:>",1024
none,39525,45,unhashable type<:CHAR:> <:*:>,1024
none,42841,6,You must compile your model before using it<:CHAR:>,1024
none,42027,307,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
none,42734,10,<:CHAR:>Error when checking input<:CHAR:> expected <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> but got array with shape <:*:>,1024
none,42734,11,<:CHAR:>Error when checking input<:CHAR:> expected <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> but got array with shape <:*:>,1024
none,42027,308,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
none,42757,3,"<:CHAR:>Unable to open file <:*:> file<:CHAR:> eof = <<:CHAR:>NUM<:CHAR:>>, sblock->base addr = <<:CHAR:>NUM<:CHAR:>>, stored <:*:> = <<:CHAR:>NUM<:CHAR:>>)<:CHAR:>",1024
none,42905,3,"<:CHAR:>Input to reshape is a tensor with <<:CHAR:>NUM<:CHAR:>> values, but the requested shape requires a multiple of <<:CHAR:>NUM<:CHAR:>><:CHAR:>",1024
none,42905,4,"<:CHAR:>Input to reshape is a tensor with <<:CHAR:>NUM<:CHAR:>> values, but the requested shape requires a multiple of <<:CHAR:>NUM<:CHAR:>><:CHAR:>",1024
none,42022,22,unsupported operand type(s) for <:*:> <<:CHAR:>VID<:CHAR:>> and <<:CHAR:>VID<:CHAR:>>,1024
cluster_template_changed,43211,2,"<:CHAR:>Dimension <<:CHAR:>NUM<:CHAR:>> in both shapes must be equal, but are <<:CHAR:>NUM<:CHAR:>> and <<:CHAR:>NUM<:CHAR:>> for <<:CHAR:>VID<:CHAR:>> (op<:CHAR:> <<:CHAR:>VID<:CHAR:>>) with input shapes<:CHAR:> <:*:> <:*:>",1024
none,43211,3,"<:CHAR:>Dimension <<:CHAR:>NUM<:CHAR:>> in both shapes must be equal, but are <<:CHAR:>NUM<:CHAR:>> and <<:CHAR:>NUM<:CHAR:>> for <<:CHAR:>VID<:CHAR:>> (op<:CHAR:> <<:CHAR:>VID<:CHAR:>>) with input shapes<:CHAR:> <:*:> <:*:>",1024
none,42874,4,Unexpectedly found an instance of type <:*:> <:*:> Expected a symbolic tensor instance<:CHAR:>,1024
cluster_created,43265,1,Layer dense <<:CHAR:>NUM<:CHAR:>> was called with an input that isn't a symbolic tensor<:CHAR:> Received type<:CHAR:> <class <<:CHAR:>VID<:CHAR:>>><:CHAR:> Full input<:CHAR:> [<<<:CHAR:>URL<:CHAR:>>e object at <<:CHAR:>HEX<:CHAR:>>>]<:CHAR:> All inputs to the layer should be tensors<:CHAR:>,1024
none,42211,4,[WinError <<:CHAR:>NUM<:CHAR:>>] %<<:CHAR:>NUM<:CHAR:>> is not a valid Win32 application,1024
cluster_created,43266,1,"<:CHAR:>Shape mismatch<:CHAR:> x has <<:CHAR:>NUM<:CHAR:>> cols (and <<:CHAR:>NUM<:CHAR:>> rows) but y has <<:CHAR:>NUM<:CHAR:>> rows (and <<:CHAR:>NUM<:CHAR:>> cols) Apply node that caused the error<:CHAR:> Dot22(Reshape{<<:CHAR:>NUM<:CHAR:>>}<:CHAR:><<:CHAR:>NUM<:CHAR:>>, dense <<:CHAR:>NUM<:CHAR:>>/kernel)<:CHAR:>",1024
cluster_created,43267,1,GPU sync failed,1024
none,43267,2,GPU sync failed,1024
none,42050,82,setting an array element with a <:*:>,1024
none,42841,7,You must compile your model before using it<:CHAR:>,1024
cluster_template_changed,42890,2,<:CHAR:>Graph disconnected<:CHAR:> cannot obtain value for tensor <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> The following previous layers were accessed without issue<:CHAR:> []<:CHAR:>,1024
none,42643,3,<:*:> <:*:> <:*:> {<<:CHAR:>VID<:CHAR:>><:CHAR:> <<:CHAR:>NUM<:CHAR:>>},1024
none,42867,10,"<:CHAR:>Input <<:CHAR:>NUM<:CHAR:>> is incompatible with layer <:*:> <:*:> expected ndim=<<:CHAR:>NUM<:CHAR:>>, found <:*:>",1024
cluster_created,43268,1,numpy() is only available when eager execution is enabled<:CHAR:>,1024
none,42745,6,"<:CHAR:>Error when checking input<:CHAR:> expected <:*:> <<:CHAR:>NUM<:CHAR:>> input to have <<:CHAR:>NUM<:CHAR:>> dimensions, but got array with shape (<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>)<:CHAR:>",1024
none,42867,11,"<:CHAR:>Input <<:CHAR:>NUM<:CHAR:>> is incompatible with layer <:*:> <:*:> expected ndim=<<:CHAR:>NUM<:CHAR:>>, found <:*:>",1024
none,42745,7,"<:CHAR:>Error when checking input<:CHAR:> expected <:*:> <<:CHAR:>NUM<:CHAR:>> input to have <<:CHAR:>NUM<:CHAR:>> dimensions, but got array with shape (<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>)<:CHAR:>",1024
none,42867,12,"<:CHAR:>Input <<:CHAR:>NUM<:CHAR:>> is incompatible with layer <:*:> <:*:> expected ndim=<<:CHAR:>NUM<:CHAR:>>, found <:*:>",1024
cluster_created,43269,1,"<:CHAR:>weights can not be broadcast to values<:CHAR:> <<:CHAR:>URL<:CHAR:>>=<<:CHAR:>NUM<:CHAR:>><:CHAR:> <<:CHAR:>URL<:CHAR:>>=<<:CHAR:>NUM<:CHAR:>><:CHAR:> <<:CHAR:>URL<:CHAR:>>=(?, <<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>)<:CHAR:> <<:CHAR:>URL<:CHAR:>>=(?,)<:CHAR:><:CHAR:>",1024
none,41318,5,init () takes <:*:> <:*:> <:*:> <:*:> (<<:CHAR:>NUM<:CHAR:>> given),1024
none,41941,5,<:*:> takes exactly <<:CHAR:>NUM<:CHAR:>> <:*:> (<<:CHAR:>NUM<:CHAR:>> given),1024
none,42027,309,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
none,42675,23,<:CHAR:>Error when checking <:*:> expected <:*:> <:*:> to have <:*:> <:*:> but got array with shape <:*:>,1024
cluster_created,43270,1,"<:CHAR:>Improper config format<:CHAR:> {<<:CHAR:>VID<:CHAR:>><:CHAR:> [{<<:CHAR:>VID<:CHAR:>><:CHAR:> <<:CHAR:>VID<:CHAR:>>, <<:CHAR:>VID<:CHAR:>><:CHAR:> {<:CHAR:><:CHAR:><:CHAR:><:CHAR:>",1024
none,42675,24,<:CHAR:>Error when checking <:*:> expected <:*:> <:*:> to have <:*:> <:*:> but got array with shape <:*:>,1024
cluster_template_changed,42353,4,<<:CHAR:>NUM<:CHAR:>> raise <:*:>,1024
none,42071,53,<:*:> <:*:> is not <:*:>,1024
none,42675,25,<:CHAR:>Error when checking <:*:> expected <:*:> <:*:> to have <:*:> <:*:> but got array with shape <:*:>,1024
cluster_created,43271,1,"<:CHAR:>len(seq lens) != <<:CHAR:>URL<:CHAR:>>(<<:CHAR:>NUM<:CHAR:>>), (<<:CHAR:>NUM<:CHAR:>> vs<:CHAR:> <<:CHAR:>NUM<:CHAR:>>)<:CHAR:>",1024
none,42060,31,list index out of <:*:>,1024
none,42284,5,no lapack/blas resources found,1024
cluster_template_changed,43202,3,"<:CHAR:>Dimensions must be equal, but are <<:CHAR:>NUM<:CHAR:>> and <<:CHAR:>NUM<:CHAR:>> for <<:CHAR:>VID<:CHAR:>> (op<:CHAR:> <<:CHAR:>VID<:CHAR:>>) with input shapes<:CHAR:> <:*:> <:*:>",1024
cluster_created,43272,1,"<:CHAR:>number of input channels does not match corresponding dimension of filter, <<:CHAR:>NUM<:CHAR:>> != <<:CHAR:>NUM<:CHAR:>><:CHAR:>",1024
cluster_created,43273,1,Expecting value<:CHAR:> line <<:CHAR:>NUM<:CHAR:>> column <<:CHAR:>NUM<:CHAR:>> (char <<:CHAR:>NUM<:CHAR:>>),1024
none,39529,224,<:EMP:>,1024
none,42330,27,<<:CHAR:>VID<:CHAR:>>,1024
none,42120,16,tuple index out of range,1024
none,42850,5,Cast string to <:*:> is not supported,1024
none,43211,4,"<:CHAR:>Dimension <<:CHAR:>NUM<:CHAR:>> in both shapes must be equal, but are <<:CHAR:>NUM<:CHAR:>> and <<:CHAR:>NUM<:CHAR:>> for <<:CHAR:>VID<:CHAR:>> (op<:CHAR:> <<:CHAR:>VID<:CHAR:>>) with input shapes<:CHAR:> <:*:> <:*:>",1024
none,42071,54,<:*:> <:*:> is not <:*:>,1024
none,42027,310,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
cluster_created,43274,1,Failed to import `pydot`<:CHAR:> Please install `pydot`<:CHAR:> For example,1024
none,42676,9,"<:CHAR:>Error when checking <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> but got array with shape (<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>)<:CHAR:>",1024
cluster_template_changed,42697,2,Unable to <:*:> file (file signature not found),1024
none,42110,69,DLL load failed<:CHAR:> The specified <:*:> could not be <:*:>,1024
none,43225,2,"<:CHAR:>Input dimension mis-match<:CHAR:> (input[<<:CHAR:>NUM<:CHAR:>>]<:CHAR:>shape[<<:CHAR:>NUM<:CHAR:>>] = <<:CHAR:>NUM<:CHAR:>>, input[<<:CHAR:>NUM<:CHAR:>>]<:CHAR:>shape[<<:CHAR:>NUM<:CHAR:>>] = <<:CHAR:>NUM<:CHAR:>>)<:CHAR:>",1024
none,43028,7,"<:CHAR:>Matrix size-incompatible<:CHAR:> In[<<:CHAR:>NUM<:CHAR:>>]<:CHAR:> [<<:CHAR:>NUM<:CHAR:>>,<<:CHAR:>NUM<:CHAR:>>], In[<<:CHAR:>NUM<:CHAR:>>]<:CHAR:> [<<:CHAR:>NUM<:CHAR:>>,<<:CHAR:>NUM<:CHAR:>>]<:CHAR:>",1024
none,42085,64,module <<:CHAR:>VID<:CHAR:>> has no attribute <<:CHAR:>VID<:CHAR:>>,1024
none,43267,3,GPU sync failed,1024
none,42988,4,"<:CHAR:>Failed to find data adapter that can handle input<:CHAR:> <class <<:CHAR:>VID<:CHAR:>>>, <class <<:CHAR:>VID<:CHAR:>>><:CHAR:>",1024
none,41700,9,Input arrays should have the same number of samples as target arrays<:CHAR:> Found <<:CHAR:>NUM<:CHAR:>> input samples and <<:CHAR:>NUM<:CHAR:>> target samples<:CHAR:>,1024
none,42081,9,cannot import name <:*:> <:*:> <:*:> <:*:>,1024
none,43254,2,KerasClassifier should be a binary classifier,1024
none,42027,311,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
none,42210,9,"<:CHAR:>could not broadcast input array from shape (<<:CHAR:>NUM<:CHAR:>>,<<:CHAR:>NUM<:CHAR:>>) into shape <:*:>",1024
none,39529,225,<:EMP:>,1024
cluster_created,43275,1,"<:CHAR:>array([[[[ nan, nan, nan, <:CHAR:><:CHAR:><:CHAR:>, nan,<:CHAR:>",1024
none,39526,55,<<:CHAR:>NUM<:CHAR:>>,1024
none,42674,24,"<:CHAR:>Error when checking <:*:> expected <:*:> <:*:> to have <<:CHAR:>NUM<:CHAR:>> dimensions, but got array with shape (<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>)<:CHAR:>",1024
none,42984,2,"<:CHAR:>When subclassing the `Model` class, you should implement a `call` method<:CHAR:><:CHAR:>",1024
cluster_created,43276,1,sequential <<:CHAR:>NUM<:CHAR:>> input<:CHAR:><<:CHAR:>NUM<:CHAR:>> is both fed and fetched<:CHAR:>,1024
none,42071,55,<:*:> <:*:> is not <:*:>,1024
cluster_created,43277,1,"<:CHAR:>Error when checking target<:CHAR:> expected conv2d transpose <<:CHAR:>NUM<:CHAR:>> to have shape (<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>) but got array with shape (<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>)<:CHAR:>",1024
none,42784,5,For invalid positional/keyword argument combinations<:CHAR:>,1024
none,42908,5,None values not supported<:CHAR:>,1024
none,41577,9,[Errno <:*:> Permission denied<:CHAR:> <:*:>,1024
none,42782,2,A `Concatenate` layer should be called on a list of at least <<:CHAR:>NUM<:CHAR:>> inputs,1024
cluster_created,43278,1,Conv2DCustomBackpropInputOp only supports NHWC<:CHAR:>,1024
none,43045,2,as list() is not defined on an unknown TensorShape<:CHAR:>,1024
cluster_created,43279,1,DLL load failed<:CHAR:> 지정된 프로시저를 찾을 수 없습니다<:CHAR:>,1024
none,42675,26,<:CHAR:>Error when checking <:*:> expected <:*:> <:*:> to have <:*:> <:*:> but got array with shape <:*:>,1024
none,42675,27,<:CHAR:>Error when checking <:*:> expected <:*:> <:*:> to have <:*:> <:*:> but got array with shape <:*:>,1024
cluster_created,43280,1,cannot identify image file < <<:CHAR:>URL<:CHAR:>> object at <<:CHAR:>HEX<:CHAR:>>>,1024
cluster_created,43281,1,"<:CHAR:>Layer block4 conv1 has multiple inbound nodes, hence the notion of <:CHAR:><:CHAR:>layer output<:CHAR:><:CHAR:> is ill-defined<:CHAR:> Use `get output at(node index)` instead<:CHAR:><:CHAR:>",1024
none,42908,6,None values not supported<:CHAR:>,1024
cluster_template_changed,42975,3,<:CHAR:>Tensor <:*:> <:*:> <:*:> dtype=float32) is not an element of this graph<:CHAR:><:CHAR:>,1024
none,42027,312,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
cluster_template_changed,42210,10,<:CHAR:>could not broadcast input array from shape <:*:> into shape <:*:>,1024
none,39529,226,<:EMP:>,1024
none,42071,56,<:*:> <:*:> is not <:*:>,1024
none,42060,32,list index out of <:*:>,1024
none,42071,57,<:*:> <:*:> is not <:*:>,1024
